name;label;top;left;height;width
14742.png;1;10;35;23;13
14742.png;2;9;45;23;11
14742.png;7;11;52;23;13
14743.png;1;2;21;26;9
14743.png;2;1;28;26;13
14743.png;8;1;40;26;10
14744.png;5;5;27;21;11
14744.png;10;3;35;21;13
14745.png;6;8;29;16;7
14745.png;8;6;36;16;8
14746.png;7;17;50;37;27
14746.png;10;15;82;37;27
14747.png;2;16;58;52;30
14747.png;5;10;81;52;33
14748.png;5;1;23;30;21
14748.png;5;6;43;30;13
14749.png;1;8;29;23;6
14749.png;7;8;35;23;9
14750.png;1;3;17;17;9
14751.png;2;2;20;20;9
14752.png;4;11;38;27;16
14752.png;2;11;53;27;15
14752.png;1;13;68;27;9
14752.png;9;13;78;27;17
14753.png;2;22;70;56;33
14753.png;2;16;105;56;32
14754.png;1;6;42;33;11
14755.png;5;10;59;52;22
14756.png;2;10;34;33;7
14756.png;5;9;41;33;9
14756.png;9;7;47;33;10
14757.png;1;1;26;29;10
14757.png;3;2;36;29;9
14757.png;2;2;45;29;12
14758.png;6;9;35;33;13
14759.png;1;2;20;19;9
14760.png;1;8;57;57;26
14760.png;9;13;83;57;37
14761.png;9;20;63;33;16
14762.png;1;40;157;49;22
14762.png;1;36;180;49;18
14763.png;4;26;99;43;17
14763.png;5;19;121;43;19
14763.png;6;19;139;43;22
14764.png;8;3;15;17;7
14765.png;2;12;59;26;13
14765.png;3;12;71;26;12
14765.png;3;12;80;26;14
14766.png;2;13;72;54;28
14766.png;10;20;103;54;23
14766.png;2;29;127;54;27
14767.png;7;46;40;48;39
14767.png;5;14;61;48;47
14768.png;2;5;49;56;31
14768.png;6;6;79;56;26
14768.png;3;6;102;56;26
14769.png;7;4;27;29;19
14770.png;1;8;35;27;9
14770.png;2;9;45;27;11
14771.png;5;1;20;24;10
14771.png;1;1;31;24;7
14772.png;5;20;46;36;25
14773.png;1;17;116;32;17
14773.png;5;15;125;32;23
14774.png;2;4;28;30;8
14774.png;5;3;36;30;9
14774.png;3;3;45;30;12
14775.png;5;32;66;30;17
14775.png;3;29;77;30;16
14776.png;1;9;27;14;7
14776.png;3;9;41;14;8
14777.png;4;16;64;32;19
14777.png;4;15;82;32;19
14778.png;1;6;37;32;12
14778.png;10;9;49;32;19
14778.png;8;8;70;32;17
14779.png;3;16;57;26;11
14779.png;9;18;68;26;13
14779.png;10;18;78;26;15
14780.png;8;7;32;29;16
14780.png;3;7;49;29;14
14781.png;3;2;20;21;9
14781.png;5;3;33;21;6
14781.png;7;3;41;21;9
14782.png;3;13;145;148;82
14782.png;10;26;232;148;89
14783.png;8;10;46;56;48
14784.png;1;4;60;77;34
14785.png;3;7;68;48;21
14785.png;8;13;93;48;14
14785.png;8;7;106;48;15
14786.png;1;9;35;23;5
14786.png;2;10;41;23;6
14786.png;10;9;46;23;7
14787.png;5;7;29;27;14
14787.png;7;7;44;27;12
14788.png;4;10;43;36;16
14788.png;1;9;60;36;13
14789.png;7;5;36;47;40
14790.png;10;41;100;43;29
14790.png;9;29;128;43;32
14791.png;1;9;46;50;18
14791.png;10;9;64;50;26
14791.png;6;10;91;50;25
14792.png;3;17;58;44;22
14792.png;7;19;80;44;20
14793.png;1;2;19;25;9
14793.png;2;2;28;25;8
14793.png;8;2;37;25;7
14794.png;7;4;57;74;53
14794.png;6;7;109;74;46
14794.png;10;9;152;74;55
14795.png;7;11;52;57;30
14796.png;2;2;26;33;22
14797.png;3;15;64;58;41
14797.png;5;16;105;58;39
14798.png;1;8;38;34;13
14798.png;8;11;51;34;18
14799.png;2;1;16;16;8
14799.png;1;3;23;16;5
14799.png;10;3;27;16;7
14800.png;2;12;50;38;21
14800.png;7;12;76;38;14
14801.png;2;7;24;23;11
14801.png;1;5;37;23;5
14801.png;9;5;46;23;8
14802.png;5;10;36;21;12
14802.png;9;13;49;21;12
14803.png;3;15;48;29;14
14803.png;10;12;61;29;13
14803.png;5;12;74;29;13
14804.png;2;1;12;11;5
14804.png;4;1;20;11;6
14804.png;2;1;27;11;5
14804.png;2;1;34;11;8
14805.png;1;5;22;26;8
14805.png;2;5;30;26;11
14806.png;1;19;61;39;10
14806.png;6;14;69;39;20
14807.png;2;4;24;16;7
14807.png;5;4;32;16;8
14807.png;10;3;40;16;9
14807.png;6;6;51;16;8
14808.png;1;6;30;32;8
14808.png;3;3;37;32;11
14809.png;1;3;21;20;11
14810.png;5;3;25;23;8
14811.png;2;20;62;32;21
14811.png;2;18;82;32;21
14811.png;1;17;103;32;13
14812.png;1;16;62;47;22
14813.png;3;13;50;28;11
14813.png;8;12;60;28;14
14814.png;2;5;23;21;10
14814.png;4;6;32;21;11
14814.png;6;6;42;21;7
14815.png;2;1;25;21;10
14815.png;5;2;36;21;10
14815.png;10;2;47;21;17
14816.png;5;49;202;57;35
14816.png;4;21;244;57;29
14816.png;4;27;273;57;29
14817.png;5;5;28;19;10
14817.png;5;8;39;19;8
14818.png;1;20;64;51;16
14818.png;4;16;79;51;21
14818.png;6;14;100;51;16
14819.png;3;22;72;36;17
14819.png;1;22;87;36;12
14819.png;8;23;98;36;17
14820.png;2;7;29;24;11
14820.png;1;6;40;24;8
14820.png;8;6;47;24;12
14820.png;7;7;59;24;11
14821.png;1;21;66;41;9
14821.png;1;20;70;41;16
14822.png;7;4;26;23;16
14823.png;2;8;46;34;16
14824.png;1;1;12;12;6
14824.png;3;1;17;12;8
14824.png;2;1;25;12;9
14825.png;4;3;24;28;16
14825.png;2;1;42;28;22
14826.png;1;38;97;30;8
14826.png;10;38;104;30;12
14826.png;7;34;112;30;18
14826.png;1;39;124;30;15
14827.png;1;12;64;44;20
14827.png;5;16;87;44;15
14827.png;3;7;103;44;18
14828.png;3;3;20;18;9
14828.png;5;4;30;18;9
14829.png;7;13;46;51;40
14829.png;8;17;91;51;27
14830.png;3;1;19;20;10
14830.png;2;2;27;20;8
14830.png;5;4;35;20;8
14831.png;1;5;23;17;6
14831.png;7;4;31;17;9
14831.png;9;5;41;17;8
14832.png;1;1;24;28;9
14832.png;7;1;34;28;7
14832.png;10;1;42;28;12
14833.png;4;10;56;60;35
14833.png;6;7;84;60;34
14834.png;1;51;96;19;6
14834.png;7;50;102;19;11
14834.png;3;47;115;19;11
14835.png;1;12;38;39;17
14835.png;6;13;51;39;20
14835.png;10;15;68;39;24
14836.png;6;36;179;44;27
14836.png;10;38;202;44;33
14837.png;1;15;109;44;22
14837.png;6;17;125;44;33
14838.png;4;8;25;20;11
14838.png;2;8;38;20;10
14839.png;2;1;16;17;6
14839.png;4;1;23;17;6
14839.png;6;1;32;17;5
14840.png;4;7;23;19;10
14841.png;1;18;63;30;11
14841.png;4;18;72;30;9
14841.png;5;19;79;30;10
14841.png;4;19;86;30;12
14842.png;2;10;34;19;12
14843.png;5;24;86;35;18
14843.png;1;25;101;35;12
14843.png;1;20;111;35;13
14844.png;1;5;56;59;25
14844.png;3;5;77;59;31
14845.png;4;1;11;15;7
14845.png;5;1;17;15;9
14846.png;1;1;14;16;5
14846.png;5;1;19;16;6
14846.png;9;2;25;16;9
14847.png;2;4;25;22;15
14847.png;9;4;38;22;12
14848.png;3;19;73;39;20
14848.png;8;18;95;39;16
14849.png;2;28;97;87;43
14849.png;5;21;141;87;48
14850.png;6;7;34;40;20
14850.png;2;6;53;40;16
14851.png;4;1;11;12;9
14851.png;8;1;18;12;9
14852.png;1;9;46;26;8
14852.png;7;9;56;26;17
14853.png;7;18;44;29;11
14853.png;1;17;57;29;7
14853.png;3;19;68;29;10
14854.png;9;1;13;15;11
14854.png;4;1;24;15;14
14855.png;1;16;43;29;9
14855.png;2;16;52;29;11
14855.png;1;15;61;29;7
14855.png;3;14;67;29;12
14856.png;5;4;25;29;21
14856.png;1;4;43;29;20
14857.png;2;9;54;55;25
14857.png;1;7;75;55;20
14858.png;4;5;29;31;17
14858.png;9;5;43;31;13
14859.png;1;1;19;15;5
14859.png;1;1;24;15;7
14860.png;1;25;102;43;8
14860.png;6;23;113;43;13
14861.png;2;5;18;12;7
14861.png;5;5;25;12;8
14861.png;1;5;34;12;6
14861.png;5;5;41;12;8
14862.png;6;8;27;20;14
14862.png;10;8;41;20;11
14863.png;1;10;46;51;26
14863.png;8;7;71;51;36
14864.png;2;6;22;17;10
14864.png;2;6;31;17;9
14864.png;1;5;39;17;8
14864.png;1;6;47;17;8
14865.png;1;5;26;20;9
14865.png;6;4;35;20;10
14865.png;3;5;48;20;8
14866.png;8;3;41;45;22
14866.png;7;5;63;45;22
14867.png;9;3;28;26;8
14867.png;7;2;36;26;8
14868.png;2;8;83;23;12
14869.png;2;11;33;21;9
14869.png;4;11;40;21;9
14870.png;1;3;45;60;21
14870.png;2;1;67;60;33
14871.png;9;21;74;45;25
14872.png;4;31;135;194;135
14872.png;1;36;253;194;106
14873.png;2;12;49;27;13
14873.png;10;15;65;27;17
14873.png;7;14;80;27;18
14874.png;1;5;31;31;14
14874.png;1;5;43;31;16
14875.png;4;10;63;62;34
14875.png;5;10;100;62;30
14876.png;9;14;55;46;20
14876.png;7;9;77;46;23
14877.png;2;2;16;19;4
14877.png;3;1;20;19;9
14878.png;3;4;13;12;5
14878.png;1;4;18;12;4
14879.png;2;3;23;19;10
14879.png;7;3;33;19;10
14880.png;3;22;39;34;18
14880.png;3;15;58;34;19
14880.png;3;6;77;34;21
14881.png;2;39;95;17;10
14881.png;10;39;104;17;9
14881.png;6;39;112;17;15
14882.png;6;3;17;17;7
14882.png;3;1;24;17;8
14883.png;1;1;32;37;10
14883.png;7;1;44;37;17
14883.png;8;1;62;37;20
14884.png;8;14;70;64;37
14884.png;3;3;105;64;47
14885.png;1;5;18;16;8
14885.png;7;4;26;16;12
14886.png;4;9;60;31;15
14887.png;4;24;67;37;20
14887.png;9;19;87;37;20
14887.png;3;17;107;37;19
14888.png;1;7;29;26;6
14888.png;1;7;35;26;6
14889.png;2;1;12;16;12
14889.png;2;1;24;16;10
14889.png;7;1;34;16;11
14890.png;1;29;73;20;15
14890.png;9;25;86;20;6
14890.png;1;25;97;20;12
14891.png;2;24;85;59;34
14891.png;10;25;117;59;34
14892.png;5;6;42;57;48
14893.png;2;2;26;16;7
14893.png;4;2;33;16;8
14893.png;7;3;42;16;7
14893.png;5;2;50;16;8
14894.png;4;66;225;116;80
14895.png;1;4;21;16;6
14895.png;9;3;27;16;6
14895.png;7;2;32;16;6
14896.png;3;16;72;50;28
14896.png;1;21;96;50;21
14897.png;1;90;202;31;18
14897.png;3;75;210;31;23
14897.png;9;85;225;31;20
14898.png;3;12;38;25;13
14898.png;8;12;61;25;15
14899.png;1;6;31;34;13
14899.png;1;7;41;34;14
14900.png;2;33;86;42;26
14900.png;1;31;108;42;19
14900.png;3;33;125;42;22
14901.png;7;11;35;27;16
14901.png;2;10;51;27;16
14902.png;7;5;26;21;10
14902.png;8;6;35;21;10
14903.png;1;1;7;11;5
14903.png;4;1;12;11;5
14903.png;3;1;18;11;5
14904.png;8;5;42;50;23
14904.png;3;7;65;50;20
14905.png;2;22;51;38;15
14905.png;6;21;66;38;10
14906.png;1;48;161;50;28
14906.png;8;48;179;50;34
14906.png;10;34;197;50;40
14907.png;1;7;43;23;7
14908.png;1;31;105;65;23
14908.png;6;32;140;65;38
14908.png;7;34;183;65;39
14909.png;8;15;69;75;35
14909.png;4;13;103;75;23
14909.png;3;16;124;75;37
14910.png;2;16;55;28;14
14910.png;8;17;69;28;13
14910.png;3;17;81;28;14
14911.png;6;5;31;34;19
14912.png;1;10;30;26;10
14912.png;4;8;40;26;12
14912.png;1;9;55;26;8
14913.png;1;8;37;42;18
14913.png;5;7;51;42;23
14913.png;8;9;70;42;21
14914.png;3;14;44;18;11
14914.png;1;13;55;18;7
14914.png;8;11;62;18;11
14915.png;1;19;107;88;32
14915.png;10;43;137;88;40
14916.png;6;16;55;26;17
14916.png;2;15;74;26;16
14917.png;9;6;28;21;11
14918.png;7;3;32;31;17
14918.png;5;4;49;31;15
14919.png;5;13;48;36;16
14919.png;9;13;65;36;20
14920.png;1;26;87;33;13
14920.png;2;26;100;33;13
14920.png;5;26;113;33;14
14921.png;1;5;26;30;7
14921.png;1;4;33;30;8
14922.png;1;10;24;16;5
14922.png;4;10;30;16;11
14923.png;2;13;38;23;12
14923.png;10;12;51;23;14
14923.png;8;12;67;23;11
14924.png;8;19;54;35;29
14924.png;7;15;86;35;23
14925.png;4;10;35;23;9
14925.png;7;10;45;23;7
14926.png;1;33;134;99;44
14926.png;4;24;178;99;53
14926.png;10;22;226;99;48
14927.png;1;22;82;36;12
14927.png;3;26;94;36;14
14928.png;5;29;59;31;16
14928.png;9;21;79;31;15
14928.png;2;11;99;31;16
14929.png;2;12;76;23;11
14929.png;5;10;86;23;14
14929.png;4;13;99;23;15
14930.png;6;8;50;47;21
14930.png;1;10;70;47;17
14931.png;3;25;110;97;76
14932.png;5;5;27;21;7
14932.png;10;7;33;21;10
14933.png;8;17;40;28;18
14933.png;9;14;59;28;15
14934.png;2;34;79;38;19
14934.png;6;20;95;38;18
14934.png;3;12;111;38;19
14935.png;1;1;23;24;6
14936.png;5;5;27;28;14
14937.png;2;53;123;53;32
14937.png;5;57;154;53;30
14937.png;2;53;180;53;33
14938.png;4;3;20;19;11
14938.png;8;5;31;19;10
14939.png;1;7;33;16;7
14939.png;1;8;40;16;7
14939.png;4;8;46;16;10
14940.png;2;7;33;24;10
14940.png;4;8;44;24;11
14941.png;8;4;36;40;33
14942.png;1;9;55;43;17
14942.png;10;9;70;43;22
14942.png;1;10;85;43;20
14942.png;4;16;99;43;23
14943.png;3;1;22;29;12
14943.png;7;3;34;29;11
14944.png;4;25;49;19;12
14944.png;3;18;61;19;11
14944.png;3;15;73;19;12
14944.png;1;6;82;19;12
14945.png;1;9;57;56;26
14946.png;3;1;19;18;8
14946.png;1;1;30;18;8
14947.png;3;0;29;40;26
14948.png;1;3;23;25;7
14948.png;2;2;28;25;9
14948.png;6;1;35;25;11
14949.png;3;1;22;22;13
14949.png;5;4;35;22;11
14950.png;2;3;22;19;11
14950.png;2;4;31;19;9
14950.png;2;5;39;19;10
14950.png;7;1;48;19;9
14951.png;3;5;43;33;12
14951.png;3;6;56;33;16
14952.png;5;30;112;18;13
14952.png;1;31;127;18;9
14953.png;8;2;17;21;12
14954.png;4;13;63;64;41
14954.png;1;10;107;64;26
14955.png;1;1;15;15;5
14955.png;10;1;21;15;7
14956.png;9;1;17;21;10
14956.png;2;1;28;21;8
14957.png;2;23;78;59;31
14957.png;8;22;110;59;34
14957.png;3;22;143;59;34
14958.png;1;9;45;35;11
14958.png;9;11;56;35;11
14958.png;4;13;68;35;9
14958.png;10;14;75;35;11
14959.png;2;6;26;21;8
14959.png;4;7;34;21;7
14959.png;5;7;40;21;7
14960.png;1;4;25;30;10
14960.png;10;3;33;30;13
14960.png;3;2;44;30;14
14961.png;8;3;28;26;9
14961.png;2;2;37;26;10
14962.png;2;2;16;14;8
14962.png;9;3;24;14;6
14962.png;10;3;30;14;7
14963.png;1;4;28;17;6
14963.png;3;3;33;17;12
14964.png;5;13;51;39;16
14964.png;2;13;67;39;17
14965.png;1;8;31;26;4
14965.png;4;7;35;26;7
14965.png;2;8;41;26;8
14966.png;5;73;117;24;14
14966.png;10;70;130;24;12
14967.png;7;14;59;50;29
14967.png;4;14;90;50;20
14967.png;2;12;113;50;17
14968.png;2;1;18;24;20
14969.png;1;6;37;39;12
14969.png;10;7;51;39;17
14970.png;1;13;59;43;15
14970.png;1;16;75;43;13
14971.png;2;4;26;27;9
14971.png;3;3;33;27;8
14972.png;9;7;28;18;8
14972.png;7;7;37;18;9
14973.png;6;4;19;15;9
14973.png;9;4;27;15;9
14974.png;8;38;88;89;40
14974.png;1;36;130;89;32
14975.png;3;92;152;45;29
14975.png;5;90;176;45;28
14975.png;7;79;192;45;31
14976.png;2;4;20;17;6
14976.png;6;4;25;17;9
14976.png;3;4;32;17;8
14976.png;9;4;39;17;8
14977.png;4;22;85;76;30
14977.png;4;23;121;76;30
14978.png;2;57;110;51;44
14978.png;2;42;134;51;49
14978.png;4;21;168;51;48
14979.png;3;7;49;46;21
14979.png;1;10;71;46;16
14980.png;2;3;46;45;18
14980.png;2;6;63;45;30
14981.png;2;18;70;55;23
14981.png;3;21;93;55;22
14982.png;7;6;42;40;24
14982.png;4;6;65;40;24
14983.png;2;22;62;42;22
14983.png;3;19;83;42;19
14984.png;2;8;34;23;9
14984.png;2;10;46;23;9
14984.png;8;10;57;23;11
14985.png;1;63;55;29;15
14985.png;10;62;71;29;9
14985.png;9;50;81;29;25
14986.png;9;2;21;26;14
14986.png;3;2;34;26;12
14987.png;2;3;44;63;40
14987.png;10;3;83;63;36
14988.png;2;73;103;35;19
14988.png;7;70;120;35;17
14988.png;6;73;133;35;17
14989.png;3;5;23;19;10
14990.png;9;23;47;21;8
14990.png;3;18;55;21;9
14990.png;1;13;64;21;5
14991.png;2;4;20;24;18
14991.png;10;3;37;24;16
14992.png;3;3;23;18;8
14992.png;8;4;32;18;10
14992.png;2;4;42;18;8
14993.png;1;24;78;39;18
14993.png;6;22;92;39;15
14993.png;7;27;106;39;18
14994.png;8;6;38;33;14
14994.png;5;8;54;33;21
14995.png;3;1;62;52;28
14995.png;7;1;87;52;22
14995.png;1;1;108;52;20
14996.png;4;14;48;25;15
14996.png;7;15;62;25;12
14996.png;2;16;74;25;14
14997.png;2;6;31;21;9
14997.png;5;8;42;21;10
14997.png;1;7;54;21;7
14998.png;7;8;28;32;21
14998.png;6;7;51;32;19
14999.png;1;4;44;52;15
14999.png;1;3;57;52;15
14999.png;5;1;76;52;28
15000.png;4;3;20;24;10
15000.png;7;1;31;24;11
15001.png;4;44;89;40;23
15001.png;6;35;110;40;28
15001.png;5;16;132;40;38
15002.png;1;4;32;31;8
15002.png;4;6;57;31;11
15003.png;8;35;107;70;35
15004.png;4;22;78;64;36
15004.png;7;22;109;64;34
15005.png;2;9;41;23;11
15005.png;9;9;50;23;12
15006.png;7;3;28;23;14
15007.png;2;3;25;22;12
15007.png;8;4;39;22;11
15008.png;1;8;26;23;10
15008.png;10;6;33;23;12
15008.png;5;6;45;23;10
15009.png;7;1;17;24;16
15010.png;1;15;100;80;27
15010.png;3;21;134;80;32
15010.png;10;31;175;80;37
15011.png;5;4;24;54;24
15012.png;1;7;32;18;8
15012.png;4;8;39;18;10
15012.png;1;9;48;18;6
15013.png;2;7;33;30;18
15013.png;10;6;51;30;17
15014.png;1;8;90;111;54
15014.png;9;17;154;111;65
15015.png;7;8;71;86;41
15016.png;1;2;12;12;5
15016.png;7;3;17;12;7
15016.png;2;3;24;12;6
15017.png;1;13;38;25;9
15017.png;6;12;47;25;15
15017.png;6;11;62;25;17
15018.png;7;12;48;34;18
15018.png;8;11;73;34;18
15019.png;2;15;54;31;24
15019.png;6;13;80;31;24
15020.png;1;3;18;15;6
15020.png;5;5;23;15;7
15020.png;6;4;30;15;8
15021.png;1;6;20;27;11
15021.png;3;6;28;27;8
15021.png;1;5;35;27;10
15022.png;3;5;33;38;21
15022.png;7;5;53;38;23
15023.png;2;7;31;24;21
15024.png;8;63;140;70;43
15024.png;5;57;177;70;40
15024.png;10;36;219;70;38
15025.png;2;2;12;13;6
15025.png;3;2;20;13;5
15026.png;4;6;41;42;23
15026.png;6;7;66;42;22
15027.png;1;4;36;30;11
15027.png;10;2;45;30;20
15028.png;1;5;29;35;11
15028.png;10;6;44;35;22
15029.png;8;9;35;34;19
15030.png;5;21;80;83;40
15030.png;2;12;124;83;49
15031.png;7;4;33;27;13
15031.png;3;5;46;27;15
15032.png;7;15;63;47;24
15032.png;6;14;89;47;23
15033.png;1;1;21;19;6
15033.png;2;2;28;19;9
15034.png;9;5;40;40;18
15034.png;4;6;59;40;24
15035.png;2;20;92;78;44
15035.png;8;18;138;78;48
15036.png;3;6;53;51;15
15037.png;4;2;25;29;14
15037.png;8;2;37;29;13
15038.png;6;11;43;30;16
15038.png;2;12;59;30;17
15038.png;6;10;72;30;17
15039.png;1;2;14;14;6
15040.png;3;7;36;29;14
15040.png;10;4;51;29;14
15041.png;4;3;18;13;4
15041.png;1;3;22;13;5
15042.png;6;7;33;24;15
15042.png;2;6;48;24;15
15043.png;1;4;17;21;12
15043.png;2;4;29;21;14
15044.png;3;37;86;74;43
15044.png;4;21;135;74;36
15044.png;4;14;175;74;36
15045.png;3;7;18;17;7
15045.png;3;7;25;17;7
15046.png;7;4;24;27;11
15046.png;1;4;37;27;7
15047.png;4;15;71;47;28
15047.png;6;15;95;47;31
15048.png;3;6;46;56;28
15049.png;1;7;29;25;7
15049.png;5;7;38;25;14
15050.png;9;14;39;30;12
15050.png;1;9;52;30;10
15051.png;5;4;28;27;18
15052.png;5;15;48;44;27
15052.png;10;14;77;44;32
15053.png;6;4;18;13;5
15053.png;8;4;24;13;7
15054.png;6;1;11;12;5
15054.png;8;1;17;12;7
15055.png;1;5;33;22;10
15055.png;1;7;41;22;10
15056.png;7;23;77;34;17
15056.png;7;21;92;34;21
15057.png;2;16;53;42;29
15057.png;1;11;86;42;18
15058.png;4;5;23;21;14
15058.png;4;5;38;21;13
15059.png;5;7;44;44;26
15059.png;6;7;71;44;28
15060.png;9;1;14;13;9
15061.png;2;7;42;47;18
15061.png;8;6;60;47;13
15062.png;1;24;126;97;31
15062.png;5;22;160;97;43
15062.png;5;24;212;97;54
15063.png;6;4;26;26;13
15063.png;8;4;38;26;13
15064.png;1;19;59;24;11
15064.png;3;19;69;24;15
15064.png;8;20;84;24;11
15065.png;1;6;35;44;22
15065.png;2;7;58;44;27
15066.png;3;10;33;19;11
15067.png;9;1;25;30;14
15067.png;9;2;37;30;13
15068.png;1;13;82;27;9
15068.png;4;13;90;27;11
15068.png;5;13;101;27;16
15069.png;3;7;56;46;33
15070.png;5;2;55;60;21
15070.png;9;4;78;60;21
15070.png;7;4;95;60;21
15071.png;3;30;103;69;28
15071.png;6;28;128;69;35
15072.png;2;7;36;36;12
15072.png;7;9;50;36;13
15072.png;1;9;62;36;13
15073.png;1;3;23;25;10
15073.png;8;3;33;25;14
15074.png;5;5;22;14;9
15075.png;1;6;57;62;16
15075.png;10;6;88;62;19
15076.png;5;5;20;16;8
15076.png;6;4;27;16;9
15077.png;1;1;17;17;7
15077.png;9;2;24;17;11
15078.png;1;17;81;76;25
15078.png;4;19;112;76;34
15079.png;2;8;26;16;6
15079.png;9;6;33;16;6
15080.png;9;10;33;23;9
15080.png;7;9;41;23;9
15081.png;5;15;97;96;52
15081.png;6;25;161;96;54
15082.png;4;10;75;76;36
15082.png;4;12;102;76;38
15083.png;2;3;34;27;14
15083.png;1;2;51;27;9
15084.png;2;7;71;82;30
15084.png;2;0;103;82;31
15085.png;6;7;32;29;11
15085.png;1;6;44;29;11
15086.png;1;2;19;23;8
15086.png;2;2;25;23;11
15086.png;10;1;35;23;12
15087.png;1;4;52;47;19
15087.png;3;6;72;47;24
15087.png;1;11;99;47;19
15088.png;1;20;90;52;17
15089.png;6;5;30;36;24
15089.png;8;5;57;36;23
15090.png;3;4;23;20;13
15091.png;4;29;79;29;16
15091.png;4;28;93;29;15
15092.png;2;2;23;27;11
15092.png;8;1;35;27;18
15093.png;1;12;62;53;20
15093.png;6;12;83;53;33
15094.png;3;1;24;28;14
15095.png;4;9;50;43;23
15095.png;10;10;72;43;28
15096.png;8;1;23;21;9
15096.png;4;1;32;21;11
15097.png;1;10;35;32;10
15097.png;2;10;44;32;17
15098.png;1;6;43;51;17
15098.png;5;5;60;51;29
15099.png;1;6;33;26;5
15099.png;1;7;38;26;7
15099.png;9;5;43;26;10
15100.png;2;4;22;17;5
15100.png;1;4;28;17;3
15100.png;2;5;32;17;5
15101.png;2;5;20;22;7
15101.png;1;5;26;22;6
15101.png;8;6;32;22;8
15102.png;3;2;37;31;12
15102.png;2;2;49;31;6
15102.png;2;5;58;31;10
15103.png;3;3;17;15;6
15103.png;2;4;24;15;8
15104.png;6;13;76;48;23
15104.png;10;11;95;48;22
15104.png;7;10;112;48;19
15105.png;1;17;55;41;14
15105.png;1;15;70;41;10
15106.png;5;6;39;40;23
15106.png;7;6;60;40;20
15107.png;1;3;20;15;7
15107.png;10;4;26;15;7
15108.png;1;2;21;18;5
15108.png;3;2;27;18;8
15109.png;4;6;27;21;10
15109.png;2;7;36;21;9
15110.png;1;35;104;44;15
15110.png;4;42;114;44;22
15110.png;3;40;130;44;19
15110.png;8;40;143;44;22
15111.png;5;1;13;15;10
15112.png;9;1;15;17;10
15113.png;1;13;51;42;19
15113.png;7;8;67;42;23
15113.png;2;5;83;42;30
15114.png;3;3;15;14;6
15114.png;1;5;22;14;4
15115.png;5;11;56;57;33
15115.png;10;11;91;57;33
15116.png;6;8;35;46;20
15116.png;3;7;52;46;12
15117.png;9;13;60;55;24
15117.png;9;11;82;55;24
15118.png;2;16;50;28;10
15118.png;5;15;62;28;8
15118.png;4;12;70;28;12
15119.png;3;6;27;26;14
15119.png;3;6;41;26;14
15120.png;3;8;50;51;24
15120.png;7;4;74;51;23
15121.png;5;6;28;28;19
15121.png;7;5;45;28;18
15122.png;5;4;47;48;43
15122.png;4;11;91;48;18
15122.png;9;14;116;48;28
15123.png;4;9;38;35;16
15123.png;2;9;53;35;16
15124.png;2;10;44;36;15
15125.png;3;4;-1;17;8
15125.png;5;3;7;17;6
15126.png;5;4;37;26;15
15127.png;4;28;114;22;9
15127.png;3;28;122;22;9
15127.png;6;27;131;22;8
15128.png;1;5;54;68;30
15128.png;3;5;80;68;44
15129.png;7;8;36;26;15
15129.png;2;10;53;26;15
15130.png;6;31;124;79;48
15130.png;2;41;173;79;54
15131.png;5;10;58;58;40
15131.png;1;13;96;58;36
15132.png;1;7;66;76;26
15132.png;3;6;100;76;39
15133.png;8;7;33;18;9
15134.png;9;7;69;73;36
15134.png;5;26;106;73;40
15135.png;2;4;32;33;19
15135.png;9;4;51;33;18
15136.png;2;5;30;29;12
15136.png;7;6;39;29;10
15137.png;2;3;18;18;8
15137.png;4;2;26;18;8
15137.png;2;2;33;18;8
15138.png;1;24;61;45;17
15138.png;6;21;70;45;20
15138.png;6;12;81;45;24
15139.png;2;5;30;25;11
15139.png;2;5;39;25;9
15140.png;6;5;17;13;7
15140.png;8;7;22;13;8
15141.png;3;6;56;62;32
15141.png;9;8;92;62;28
15142.png;5;1;12;13;7
15142.png;10;1;20;13;9
15143.png;4;10;33;23;10
15143.png;6;9;43;23;10
15144.png;3;5;20;13;7
15144.png;4;5;26;13;6
15145.png;1;3;20;21;7
15145.png;7;1;25;21;7
15145.png;4;1;31;21;8
15146.png;1;12;68;43;19
15146.png;3;32;85;43;26
15146.png;3;44;109;43;31
15147.png;1;3;19;18;5
15147.png;1;3;23;18;5
15147.png;6;2;28;18;9
15148.png;2;3;18;24;13
15148.png;2;4;29;24;13
15149.png;2;5;28;17;9
15149.png;1;7;37;17;4
15149.png;3;6;40;17;7
15149.png;8;6;48;17;8
15150.png;1;7;31;19;8
15150.png;2;8;39;19;9
15151.png;2;4;24;24;10
15151.png;7;3;33;24;12
15152.png;7;12;70;22;11
15152.png;2;10;77;22;14
15152.png;3;7;84;22;11
15153.png;9;4;18;18;11
15153.png;7;5;30;18;10
15154.png;8;25;66;26;19
15155.png;2;11;40;26;12
15155.png;2;11;50;26;11
15155.png;4;11;60;26;11
15155.png;7;10;69;26;12
15156.png;1;14;48;46;20
15156.png;1;14;68;46;19
15156.png;5;12;85;46;28
15157.png;2;1;9;24;18
15157.png;3;6;31;24;18
15158.png;2;1;21;23;15
15158.png;1;2;35;23;6
15159.png;1;7;30;28;10
15159.png;1;8;40;28;9
15160.png;6;4;26;16;5
15161.png;7;7;38;29;15
15162.png;4;22;77;38;16
15162.png;9;22;94;38;17
15163.png;4;4;28;28;20
15163.png;3;2;46;28;20
